"original_text","normalize_text","language","category","flag","last_update","remark"
" diorang"," mereka ","Malay","VOC_EDITOR","1","2018-04-26 17:14:00",\N
" kat "," dekat ","Malay","VOC_EDITOR","1","2018-04-26 17:14:00",\N
" kitorang"," kami","Malay","VOC_EDITOR","1","2018-04-26 17:14:00",\N
" diaorg","diorang ","Malay","VOC_EDITOR","1","2018-04-27 11:28:04",\N
"myipcs","MALAYSIA INTEGRATED POPULATION CENSUS SYSTEM","Malay","VOC_EDITOR","1","2018-04-30 10:52:25",\N
" cccc"," china communications construction company ","English","VOC_EDITOR","1","2018-04-30 11:03:16",\N
" picc"," putrajaya international convention centre","Malay","VOC_EDITOR","1","2018-04-30 15:01:53",\N
" whr","where","English","VOC_EDITOR","1","2018-04-30 15:04:46",\N
" atm","Automated Teller Machine ","Malay","VOC_EDITOR","1","2018-04-30 15:08:38",\N
" meps","Malaysian Electronic Payment System","Malay","VOC_EDITOR","1","2018-04-30 15:08:38",\N
"jerkkk","saja ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" teww","itu ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" igt","ingat ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" aq","aku ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" cayer","percaya ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" call2","call-call ","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
" bukak","buka","Malay","VOC_EDITOR","1","2018-05-02 09:17:26",\N
"saiyang","sayang ","Malay","VOC_EDITOR","1","2018-05-02 09:38:35",\N
"cer ","kejab","Malay","VOC_EDITOR","1","2018-05-02 09:38:35",\N
"ceq","check","Malay","VOC_EDITOR","1","2018-05-02 09:39:17",\N
" plak","pulak ","Malay","VOC_EDITOR","1","2018-05-02 09:47:25",\N
"cubatah","cubalah ","Malay","VOC_EDITOR","1","2018-05-02 10:20:42",\N
" bari","beri ","Malay","VOC_EDITOR","1","2018-05-02 10:20:42",\N
" atu","atau","Malay","VOC_EDITOR","1","2018-05-02 10:20:42",\N
"plkn","Program Latihan Khidmat Negara (PLKN)","Malay","VOC_EDITOR","1","2018-05-02 10:24:18",\N
"cuepacs"," Congress of Union of Employees in the Public and Civil Services ","Malay","VOC_EDITOR","1","2018-05-02 10:48:23",\N
"hapuskn","hapuskan ","Malay","VOC_EDITOR","1","2018-05-02 10:48:34",\N
" kjaan","kerajaan ","Malay","VOC_EDITOR","1","2018-05-02 10:48:34",\N
"s'pura","singapura ","Malay","VOC_EDITOR","1","2018-05-02 11:01:37",\N
" m'sia","malaysia","Malay","VOC_EDITOR","1","2018-05-02 11:01:37",\N
"terengganun","terengganu ","Malay","VOC_EDITOR","1","2018-05-02 11:04:22",\N
"tb","throwback","Malay","VOC_EDITOR","1","2018-05-02 11:08:20",\N
"vs","Versus","Malay","VOC_EDITOR","1","2018-05-03 10:55:17",\N
"sg"," sungai ","Malay","VOC_EDITOR","1","2018-05-03 11:00:07",\N
" sis"," sister","Malay","VOC_EDITOR","1","2018-05-03 11:00:51",\N
"tahun2 ","tahun-tahun ","Malay","VOC_EDITOR","1","2018-05-03 11:14:07",\N
"die","dia ","Malay","VOC_EDITOR","1","2018-05-03 11:14:07",\N
" dap","Democratic Action Party ","Malay","VOC_EDITOR","1","2018-05-03 11:15:52",\N
" menjadi2","menjadi-jadi ","Malay","VOC_EDITOR","1","2018-05-03 11:15:52",\N
" ado","ada ","Malay","VOC_EDITOR","1","2018-05-03 11:15:52",\N
" guno","guna","Malay","VOC_EDITOR","1","2018-05-03 11:15:52",\N
"hj","haji","Malay","VOC_EDITOR","1","2018-05-03 11:16:44",\N
"sj","sahaja","Malay","MANUAL_TAG","1","2018-07-17 14:53:55","rusydi"
"truk","teruk","Malay","MANUAL_TAG","1","2018-07-18 11:41:42","Wahida"
"netural","neutral","English","MANUAL_TAG","1","2018-07-18 11:43:16","Aina"
"stabe","stable","English","MANUAL_TAG","1","2018-07-18 11:43:20","Wahida"
"appteciation","appreciation","English","MANUAL_TAG","1","2018-07-18 14:58:36","Aina"
"lier","liar","English","MANUAL_TAG","1","2018-07-18 15:49:17","Aina"
"takbagus","tak bagus","Malay","MANUAL_TAG","1","2018-07-19 12:24:33","Aina"
"kelajuam","kelajuan","Malay","MANUAL_TAG","1","2018-07-19 14:49:51","Wahida"
"pellangan","pelanggan","Malay","MANUAL_TAG","1","2018-07-19 15:16:54","Wahida"
"berbalui","berbaloi","Malay","MANUAL_TAG","1","2018-07-19 15:22:46","Wahida"
"lnjutkn","lanjutkan","Malay","MANUAL_TAG","1","2018-07-19 15:24:54","Wahida"
"pmotongn","pemotongan","Malay","MANUAL_TAG","1","2018-07-19 15:25:43","Wahida"
"lwat","lewat","Malay","MANUAL_TAG","1","2018-07-19 15:26:23","Wahida"
"kurngkn","kurangkan","Malay","MANUAL_TAG","1","2018-07-19 15:26:59","Wahida"
"hippytv","hypptv","English","MANUAL_TAG","1","2018-07-19 15:28:54","Wahida"
"spore","singapore","English","MANUAL_TAG","1","2018-07-19 15:29:38","Wahida"
"kws","kawasan","Malay","MANUAL_TAG","1","2018-07-19 15:30:33","Wahida"
"de","ada","Malay","MANUAL_TAG","1","2018-07-19 15:31:36","Wahida"
"xbyk","tidak banyak","Malay","MANUAL_TAG","1","2018-07-19 15:32:48","Wahida"
"naya","aniaya","Malay","MANUAL_TAG","1","2018-07-19 15:34:59","Wahida"
"langgang","langgan","Malay","MANUAL_TAG","1","2018-07-19 15:45:52","Aina"
"tooooo","too","English","MANUAL_TAG","1","2018-07-19 15:46:36","Wahida"
"cvrge","coverage","English","MANUAL_TAG","1","2018-07-19 16:02:48","Aina"
"net","internet","English","MANUAL_TAG","1","2018-07-19 16:08:07","Wahida"
"draging","dragging","English","MANUAL_TAG","1","2018-07-19 16:16:44","Wahida"
"uniphone","unifi","English","MANUAL_TAG","1","2018-07-19 16:18:28","Wahida"
"inconvience","inconvenience","English","MANUAL_TAG","1","2018-07-19 16:24:45","Aina
"
"autherized","authorized","English","MANUAL_TAG","1","2018-07-19 16:43:07","Wahida"
"ripoff","rip-off","English","MANUAL_TAG","1","2018-07-19 16:44:10","Aina"
"probbly","probably","English","MANUAL_TAG","1","2018-07-19 17:40:43","Aina"
"altrntve","alternative","English","MANUAL_TAG","1","2018-07-19 17:42:03","Aina"
"sekejap2","sekejap-sekejap","Malay","MANUAL_TAG","1","2018-07-20 08:45:31","Aina"
"menyendihkan","menyedihkan","Malay","MANUAL_TAG","1","2018-07-20 08:52:14","Aina"
"cobnnection","connection","English","MANUAL_TAG","1","2018-07-20 09:11:47","Aina"
"divice","device","English","MANUAL_TAG","1","2018-07-20 09:22:17","Wahida"
"spead","speed","English","MANUAL_TAG","1","2018-07-20 09:28:27","Wahida"
"becouse","because","English","MANUAL_TAG","1","2018-07-20 09:28:38","Aina"
"enug","enough","English","MANUAL_TAG","1","2018-07-20 09:33:28","Wahida"
"pruchased","purchased","English","MANUAL_TAG","1","2018-07-20 09:35:54","Wahida"
"arrangge","arrange","English","MANUAL_TAG","1","2018-07-20 09:39:25","Wahida"
"enuf","enough","English","MANUAL_TAG","1","2018-07-20 09:43:41","Wahida"
"knowdlegdeable","knowledgeable","English","MANUAL_TAG","1","2018-07-20 09:45:04","Wahida"
"todate","today","English","MANUAL_TAG","1","2018-07-20 09:47:59","Wahida"
"incl","include","English","MANUAL_TAG","1","2018-07-20 09:50:15","Wahida"
" hyppetv","hypptv","English","MANUAL_TAG","1","2018-07-20 09:56:35","Wahida"
"lipiutan","liputan","Malay","MANUAL_TAG","1","2018-07-20 10:26:24","Aina"
"streamyn","streamyx","English","MANUAL_TAG","1","2018-07-20 10:29:54","Wahida"
" competant","competent","English","MANUAL_TAG","1","2018-07-20 10:31:41","Wahida"
"consistance","consistent","English","MANUAL_TAG","1","2018-07-20 10:36:45","Wahida"
"recoment","recommend","English","MANUAL_TAG","1","2018-07-20 10:37:55","Wahida"
"cos","because","English","MANUAL_TAG","1","2018-07-20 10:38:23","Wahida"
"waaay","way","English","MANUAL_TAG","1","2018-07-20 10:41:01","Wahida"
"requirment","requirement","English","MANUAL_TAG","1","2018-07-20 10:42:17","Wahida"
"accour","occur","English","MANUAL_TAG","1","2018-07-20 10:42:54","Wahida"
"unified","unifi","English","MANUAL_TAG","1","2018-07-20 10:44:59","Wahida"
"eveb","even","English","MANUAL_TAG","1","2018-07-20 10:45:00","Aina"
"ter uk","teruk","Malay","MANUAL_TAG","1","2017-09-05 17:42:34","-"
"xpaham","tidak faham",\N,"MANUAL_TAG","1","2018-02-20 09:42:56",\N
"citer","cerita","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"dok","duduk","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"same","sama","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"bl","bila","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"seluuuruh","seluruh","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"dll","dan lain lain","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"candang","cadang","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"gerai2","gerai-gerai","Malay","EXCEL","1","2018-02-20 14:33:58","Selangor Twitter"
"moto","motor","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"tindkkn","tindakan","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"tngani","tangani","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"mjelang","menjelang","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"afitri","aidilfitri","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"hampir2","hampir-hampir","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"dii","di","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"dailog","dialog","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"ryat","rakyat","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"kt","dekat","Malay","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"eksaited","excited","English","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"bizi","busy","English","EXCEL","1","2018-02-20 14:33:59","Selangor Twitter"
"ler","lah","Malay","VOC_EDITOR","1","2018-04-17 14:29:36",\N
"ph","pakatan harapan","Malay","VOC_EDITOR","1","2018-04-17 14:29:36",\N
"yab","yang amat berhormat","Malay","VOC_EDITOR","1","2018-04-17 14:30:18",\N
"k?jaan","kerajaan","Malay","VOC_EDITOR","1","2018-04-17 14:30:18",\N
"ds","datuk seri","Malay","VOC_EDITOR","1","2018-04-17 14:30:36",\N
"gula2","gula-gula","Malay","VOC_EDITOR","1","2018-04-17 14:30:53",\N
"dsn","datuk seri najib","Malay","VOC_EDITOR","1","2018-04-17 14:30:53",\N
"picc","Putrajaya International Convention Centre","Malay","VOC_EDITOR","1","2018-04-17 14:31:51",\N
"sedaq","sedar","Malay","VOC_EDITOR","1","2018-04-17 14:35:38",\N
"ord","orang","Malay","VOC_EDITOR","1","2018-04-17 14:35:38",\N
"hampa","awak","Malay","VOC_EDITOR","1","2018-04-17 14:35:38",\N
"negeri2","negeri-negeri","Malay","VOC_EDITOR","1","2018-04-17 14:35:52",\N
"semata2","semata-mata","Malay","VOC_EDITOR","1","2018-04-17 14:35:52",\N
"sapa-sapa","siapa-siapa","Malay","VOC_EDITOR","1","2018-04-17 14:48:36",\N
"pn","pun","Malay","VOC_EDITOR","1","2018-04-17 14:53:37",\N
"kompetisi"," pertandingan ","Malay","VOC_EDITOR","1","2018-04-18 09:18:15",\N
" kontestan"," Peserta ","Malay","VOC_EDITOR","1","2018-04-18 09:18:15",\N
" uk","United Kingdom","Malay","VOC_EDITOR","1","2018-04-18 09:18:15",\N
" 'tidak","tidak","Malay","VOC_EDITOR","1","2018-04-18 09:20:00",\N
"cob","Commissioner of Building ","Malay","VOC_EDITOR","1","2018-04-26 09:52:35",\N
" dosm"," Department of Statistics Malaysia","Malay","VOC_EDITOR","1","2018-04-26 09:52:35",\N
"g.s.t","Goods and Services Tax ","Malay","VOC_EDITOR","1","2018-04-26 10:19:43",\N
" gaji.susah.tambah","gaji susah tambah","Malay","VOC_EDITOR","1","2018-04-26 10:19:43",\N
" dh","dah ","Malay","VOC_EDITOR","1","2018-04-26 10:57:40",\N
" depe","mereka ","Malay","VOC_EDITOR","1","2018-04-26 10:57:40",\N
" tuu","tu","Malay","VOC_EDITOR","1","2018-04-26 10:57:40",\N
" pukimakkkk","pukimak","Malay","VOC_EDITOR","1","2018-04-26 11:02:05",\N
"bn ","barisan nasional","Malay","VOC_EDITOR","1","2018-04-26 11:27:46",\N
"gaban"," melampau ","Malay","VOC_EDITOR","1","2018-04-26 11:49:52",\N
" thn"," tahun","Malay","VOC_EDITOR","1","2018-04-26 11:49:52",\N
"apbn","Anggaran Pendapatan dan Belanja Negara ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" udah","sudah ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" kebayang","bayangkan ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" ngga","jika ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" bolongnya","lubangnya ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" pasokan"," bekalan ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" pertamina","pertama ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" dimarahin","dimarah ","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
" hadeuh","aduh","Unknown","VOC_EDITOR","1","2018-04-26 12:03:39",\N
"jbd"," jimat belanja dapur ","Malay","VOC_EDITOR","1","2018-04-26 12:10:26",\N
" gak","tidak ","Malay","VOC_EDITOR","1","2018-04-26 12:13:41",\N
" gw","gua ","Malay","VOC_EDITOR","1","2018-04-26 12:13:41",\N
" &","dan ","Malay","VOC_EDITOR","1","2018-04-26 15:29:09",\N
"jibby","najib","Malay","VOC_EDITOR","1","2018-04-26 15:36:17",\N
"imf","international monetary fund","Malay","VOC_EDITOR","1","2018-04-26 16:18:35",\N
" tuuu"," itu ","Malay","VOC_EDITOR","1","2018-04-26 16:55:04",\N
" cc"," cubic centimeters ","Malay","VOC_EDITOR","1","2018-04-26 16:55:04",\N
" terox"," teruk","Malay","VOC_EDITOR","1","2018-04-26 16:55:04",\N
" lame","lama","Malay","VOC_EDITOR","1","2018-04-27 09:16:05",\N
"mnc"," multinational companies","Malay","VOC_EDITOR","1","2018-04-27 09:30:03",\N
" lambonggggggg","lambong ","Malay","VOC_EDITOR","1","2018-04-27 09:33:48",\N
" baq hang "," cakap dekat kau","Malay","VOC_EDITOR","1","2018-04-27 09:33:48",\N
"enjoyyyy","enjoy ","Malay","VOC_EDITOR","1","2018-04-27 09:39:47",\N
" kite","kita","Malay","VOC_EDITOR","1","2018-04-27 09:39:47",\N
"sek","sekolah","Malay","VOC_EDITOR","1","2018-04-27 09:48:08",\N
"keb","kebangsaan","Malay","VOC_EDITOR","1","2018-04-27 09:48:08",\N
"arge","harge ","Malay","VOC_EDITOR","1","2018-04-27 11:29:19",\N
"kompom","confirm ","Malay","VOC_EDITOR","1","2018-04-27 11:29:19",\N
"tkejut","terkejut","Malay","VOC_EDITOR","1","2018-04-27 11:29:19",\N
"reti","tahu ","Malay","VOC_EDITOR","1","2018-04-27 11:36:34",\N
"org2","orang-orang","Malay","VOC_EDITOR","1","2018-04-27 11:36:34",\N
"pd menteri","perdana menteri","Malay","VOC_EDITOR","1","2018-04-27 11:36:34",\N
" ybhg","yang bahagia ","Malay","VOC_EDITOR","1","2018-04-30 09:16:27",\N
" abam","abang","Malay","VOC_EDITOR","1","2018-04-30 09:16:27",\N
"ecrl"," east cost rail line ","English","VOC_EDITOR","1","2018-04-30 09:19:38",\N
" gov"," goverment","English","VOC_EDITOR","1","2018-04-30 09:19:38",\N
"sarahidup","sara hidup","Malay","VOC_EDITOR","1","2018-04-30 09:28:44",\N
" app","applicaation ","Malay","VOC_EDITOR","1","2018-04-30 09:39:31",\N
"ceo"," chief executive officer ","English","VOC_EDITOR","1","2018-04-30 11:19:33",\N
"iprice","price","Malay","VOC_EDITOR","1","2018-04-30 11:20:47",\N
"kedai2","kedai-kedai","Malay","VOC_EDITOR","1","2018-04-30 11:20:47",\N
"rtak","tidak","Malay","VOC_EDITOR","1","2018-04-30 11:20:47",\N
"penah","pernah ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" mase","masa ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" taun","tahun ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" belom","belum ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" ape","apa ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" g","pergi ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" umh","rumah ","Malay","VOC_EDITOR","1","2018-04-30 11:21:28",\N
" kg","kampung","Malay","VOC_EDITOR","1","2018-04-30 11:25:40",\N
"sst","Sales and Services Tax","Malay","VOC_EDITOR","1","2018-04-30 11:26:37",\N
" korang"," kau orang ","Malay","VOC_EDITOR","1","2018-04-30 11:51:47",\N
" ict","information and communication technology","English","VOC_EDITOR","1","2018-04-30 11:55:37",\N
"kabotaj","sabotaj","Malay","VOC_EDITOR","1","2018-04-30 12:01:28",\N
"kompleks lkim","kompleks perikanan","Malay","VOC_EDITOR","1","2018-04-30 12:02:32",\N
"toksah","tidak payah ","Malay","VOC_EDITOR","1","2018-04-30 12:05:54",\N
" pikiaq","pikir ","Malay","VOC_EDITOR","1","2018-04-30 12:05:54",\N
" pi","pergi ","Malay","VOC_EDITOR","1","2018-04-30 12:05:54",\N
"mane ade","mana ada","Malay","VOC_EDITOR","1","2018-04-30 12:07:40",\N
" jln","jalan","Malay","VOC_EDITOR","1","2018-04-30 12:07:40",\N
" keta2","kereta-kereta","Malay","VOC_EDITOR","1","2018-04-30 12:07:40",\N
" gi","pergi","Malay","VOC_EDITOR","1","2018-04-30 12:07:40",\N
" sibik","civic","Malay","VOC_EDITOR","1","2018-04-30 12:07:40",\N
" ump","university malaysia pahang ","English","VOC_EDITOR","1","2018-04-30 12:17:25",\N
" mou","memorandum of understanding ","English","VOC_EDITOR","1","2018-04-30 12:17:25",\N
" kl","kuala lumpur ","Malay","VOC_EDITOR","1","2018-04-30 12:37:33",\N
" en","encik ","Malay","VOC_EDITOR","1","2018-04-30 12:37:33",\N
" pen","penolong ","Malay","VOC_EDITOR","1","2018-04-30 12:37:33",\N
"  mbls","malaysian bureau of labour statistics ","Malay","VOC_EDITOR","1","2018-04-30 12:37:33",\N
" bmp","bahagian metodologi dan penyelidikan ","Malay","VOC_EDITOR","1","2018-04-30 12:37:33",\N
" stats","statistik","Malay","VOC_EDITOR","1","2018-04-30 12:38:32",\N
" pct"," percent","English","VOC_EDITOR","1","2018-04-30 12:38:54",\N
" bcos"," because","English","VOC_EDITOR","1","2018-04-30 12:41:41",\N
"naik2","naik-naik","Malay","VOC_EDITOR","1","2018-04-30 12:43:37",\N
"wtf","what the f*** ","English","VOC_EDITOR","1","2018-04-30 14:53:37",\N
" setan"," syaitan","Malay","VOC_EDITOR","1","2018-04-30 15:28:54",\N
"sprm"," Suruhanjaya Pencegahan Rasuah Malaysia ","Malay","VOC_EDITOR","1","2018-04-30 15:45:55",\N
"wp","wilayah persekutuan ","Malay","VOC_EDITOR","1","2018-04-30 15:48:58",\N
" syarat2","syaat-syarat ","Malay","VOC_EDITOR","1","2018-04-30 16:06:37",\N
" bb","sebab ","Malay","VOC_EDITOR","1","2018-04-30 16:10:55",\N
" sbg","sebagai ","Malay","VOC_EDITOR","1","2018-04-30 16:10:55",\N
" sepnjg","sepanjang ","Malay","VOC_EDITOR","1","2018-04-30 16:37:43",\N
"perkhidm~atan","perkhidmatan","Malay","MANUAL_TAG","1","2017-09-05 15:00:03","-"
"ketidak cekap","ketidakcekapan","Malay","MANUAL_TAG","1","2017-09-05 15:06:13","-"
"kemain","bukan main","Unknown","VOC_EDITOR","1","2018-04-17 14:29:03",\N
"meneteri","menteri","Malay","VOC_EDITOR","1","2018-04-17 14:33:01",\N
"meh","mari",\N,"VOC_EDITOR","1","2018-04-17 14:33:13",\N
"kome","kamu","Malay","VOC_EDITOR","1","2018-04-17 14:35:05",\N
"dymm","duli yang maha mulia","Malay","VOC_EDITOR","1","2018-04-17 14:36:33",\N
"mb","menteri besar","Malay","MANUAL_TAG","0","2018-08-02 16:49:47","rusydi"
"igtkan","ingatkan","Malay","VOC_EDITOR","1","2018-04-17 14:38:04",\N
"kpdnkk","Kementerian Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan","Malay","VOC_EDITOR","1","2018-04-17 14:48:23",\N
"p","pergi","Malay","VOC_EDITOR","1","2018-04-17 14:55:25",\N
"sapa","siapa","Malay","VOC_EDITOR","1","2018-04-17 14:55:25",\N
"suquh","suruh","Malay","VOC_EDITOR","1","2018-04-17 14:55:25",\N
"komanwell "," komanwel","Malay","VOC_EDITOR","1","2018-04-17 14:56:10",\N
"ch802"," channel 802 ","Malay","VOC_EDITOR","1","2018-04-17 14:56:20",\N
" komanwell "," komanwel","Malay","VOC_EDITOR","1","2018-04-17 14:56:20",\N
"komanwel "," komanwell","Malay","VOC_EDITOR","1","2018-04-17 14:57:15",\N
"gooo"," go","English","VOC_EDITOR","1","2018-04-17 14:58:12",\N
"utk "," untuk","Malay","VOC_EDITOR","1","2018-04-17 15:09:25",\N
"nasiona","nasional ","Malay","VOC_EDITOR","1","2018-04-17 15:10:29",\N
"yh","yang hormat","English","VOC_EDITOR","1","2018-04-30 12:17:25",\N
" beritalsu "," berita palsu","Malay","VOC_EDITOR","1","2018-04-17 15:10:29",\N
"nih","ini","Malay","VOC_EDITOR","1","2018-04-18 09:27:17",\N
"tu la","itu lah ","Malay","VOC_EDITOR","1","2018-04-18 09:27:27",\N
" pasni "," lepas ini","Malay","VOC_EDITOR","1","2018-04-18 09:27:38",\N
"agak2","agak-agak ","Malay","VOC_EDITOR","1","2018-04-18 09:28:15",\N
"cuz","cause ","Malay","VOC_EDITOR","1","2018-04-18 09:28:35",\N
" ll","I'll","Malay","VOC_EDITOR","1","2018-04-18 09:28:35",\N
" mcd","McDonald's ","Malay","VOC_EDITOR","1","2018-04-18 09:29:19",\N
" la","lah","Malay","VOC_EDITOR","1","2018-04-18 09:29:19",\N
"lmao","Laugh my ass off","Malay","VOC_EDITOR","1","2018-04-18 09:29:29",\N
" spr"," Suruhanjaya Pilihan Raya ","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" mcm2","macam-macam","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" depa ","mereka ","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" nk","nak ","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" mcmtu","macam itu ","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" pru","pilihan raya umum ","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
" depa","mereka","Malay","VOC_EDITOR","1","2018-04-18 09:30:24",\N
"antiberita","Anti-Berita","Malay","VOC_EDITOR","1","2018-04-18 09:33:35",\N
" macamana","macam mana ","Malay","VOC_EDITOR","1","2018-04-18 09:36:31",\N
" mo","mahu","Malay","VOC_EDITOR","1","2018-04-18 09:36:31",\N
" kome","kamu ","Malay","VOC_EDITOR","1","2018-04-18 09:38:37",\N
" pon","pun","Malay","VOC_EDITOR","1","2018-04-18 09:38:37",\N
"spr","SPR","Malay","VOC_EDITOR","1","2018-04-18 11:02:15",\N
"berpelembagaan","berperlembagaan","Malay","VOC_EDITOR","1","2018-04-18 11:03:22",\N
" budak2","budak-budak","Malay","VOC_EDITOR","1","2018-04-18 14:38:54",\N
"justru","justeru ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" d","di ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" kapanpun","cakapan ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" ga","juga ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" kira2","kira-kira ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" skr","sekarang ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" nih","ini ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" mw","muat ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
" lgsg","langsung ","Malay","VOC_EDITOR","1","2018-04-26 10:24:23",\N
"abamwangi","abang wangi ","Malay","VOC_EDITOR","1","2018-04-30 09:44:16",\N
" saiyang","sayang ","Malay","VOC_EDITOR","1","2018-04-30 09:44:16",\N
" cer","cuba ","Malay","VOC_EDITOR","1","2018-04-30 09:44:16",\N
" pacak","letak ","Malay","VOC_EDITOR","1","2018-04-30 09:44:16",\N
